"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023272","1972-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","15.6","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","11.1",",0,04,+","0",",,0,31,+","0",",,0,31,+","1.0",",,0,19,","21.7",",0,22,+","166.2","0","82.6",",0","1.0",",,,0","80.3",",X","0",",,,0","15.67",",0","18.38",",,,0","12.96",",,,0","20268",",X","270",",X","14.8",",X"
"USW00023272","1972-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","22.6","0","7.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","11.7",",0,25,+","0",",,0,30,+","0",",,0,30,+","10.2",",,0,26,","28.3",",0,29,","231.8","0","65.6",",0","13.7",",,,0","81.6",",X","0",",,,0","16.38",",0","19.37",",,,0","13.38",",,,0","18216",",X","270",",X","11.2",",X"
"USW00023272","1972-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.7","0","10.1",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","44.2",",,0,11,","30.6",",0,06,","298.6","0","66.8",",0","137.5",",,,0","51.8",",X","0",",,,0","16.50",",0","19.28",",,,0","13.72",",,,0","10698",",X","270",",X","11.6",",X"
"USW00023272","1972-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.7","0","0.0",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,30,","0",",,0,30,+","0",",,0,30,+","54.4",",,0,13,","20.6",",0,02,","466.9","0","168.3",",0","162.7",",,,0","54.6",",X","0",",,,0","12.72",",0","15.15",",,,0","10.30",",,,0","9936",",X","135",",X","12.5",",X"
"USW00023272","1972-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.7","0","0.0",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","-1.1",",0,09,","0",",,0,31,+","0",",T,0,07,","28.4",",,0,17,","18.3",",0,25,","773.5","0","306.6",",0","89.6",",,,0","46.2",",X","0",",T,,0","8.44",",0","10.90",",,,0","5.98",",,,0","8256",",X","225",",X","12.5",",X"
"USW00023272","1973-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","17",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,07,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,08,","16.7",",0,01,","1029.4","0","255.9",",0","238.4",",,,0","47.7",",X","0",",,,0","10.08",",0","12.58",",,,0","7.57",",,,0","8796",",X","135",",X","13.4",",X"
"USW00023272","1973-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","15",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","7.8",",0,01,","0",",,0,28,+","0",",,0,28,+","28.7",",,0,06,","20.0",",0,21,","1187.2","0","157.8",",0","160.6",",,,0","38.8",",X","0",",,,0","12.70",",0","15.37",",,,0","10.02",",,,0","7086",",X","135",",X","11.6",",X"
"USW00023272","1973-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,18,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,19,","18.3",",0,23,","1402.1","0","214.9",",0","66.9",",,,0","52.9",",X","0",",,,0","11.40",",0","14.12",",,,0","8.69",",,,0","11790",",X","270",",X","12.1",",X"
"USW00023272","1973-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.6","0","0.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","7.2",",0,01,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,13,","25.0",",0,10,+","1532.8","0","130.7",",0","0.5",",,,0","84.0",",X","0",",,,0","13.99",",0","17.81",",,,0","10.17",",,,0","19890",",X","","","",""
"USW00023272","1973-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","0","2.5",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","8.3",",0,02,","","","","","1.3",",,0,24,","28.3",",0,28,","1685.5","0","152.7",",0","2.1",",,,0","74.3",",X","","","13.49",",0","16.70",",,,0","10.27",",,,0","19662",",X","","","",""
"USW00023272","1973-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","26.2","0","23.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","2",",0","","","","","9.4",",0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","33.9",",0,20,","1780.5","0","95.0",",0","0.0",",,,0","74.3",",X","0",",,,0","15.94",",0","20.25",",,,0","11.63",",,,0","19746",",X","","","",""
"USW00023272","1973-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","30.4","0","4.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","10.0",",0,10,+","","","","","0.0",",,0,31,+","27.8",",0,26,+","115.0","0","115.0",",0","0.0",",,,0","65.7",",X","","","14.76",",0","17.96",",,,0","11.56",",,,0","17712",",X","","","",""
"USW00023272","1973-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","30.4","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","23.3",",0,28,","251.3","0","136.3",",0","0.0",",,,0","55.6",",X","0",",,,0","13.94",",0","16.57",",,,0","11.30",",,,0","14004",",X","","","",""
"USW00023272","1973-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","48.7","0","18.3",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","8",",0","1",",0","","","","","10.6",",0,15,+","","","","","4.3",",,0,20,","32.2",",0,27,","331.4","0","80.1",",0","8.4",",,,0","46.0",",X","","","16.27",",0","19.64",",,,0","12.90",",,,0","10266",",X","","","",""
"USW00023272","1973-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","56.9","0","8.2",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","10.0",",0,15,","","","","","20.6",",,0,22,","26.7",",0,30,","409.2","0","77.8",",0","46.1",",,,0","70.9",",X","","","16.09",",0","20.20",",,,0","11.98",",,,0","14766",",X","","","",""
"USW00023272","1973-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","56.9","0","0.0",",0","19",",Z","14",",Z","1",",Z","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","7.8",",0,23,+","","","","","64.8",",,Z,05,","19.4",",0,08,","570.6","0","161.4",",0","219.4",",,,Z","26.6",",X","","","12.95",",0","15.24",",,,0","10.66",",,,0","4902",",X","","","",""
"USW00023272","1973-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","56.9","0","0.0",",0","11",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,10,","","","","","40.1",",,0,26,","16.7",",0,18,","794.8","0","224.2",",0","106.9",",,,0","52.1",",X","","","11.10",",0","13.38",",,,0","8.82",",,,0","9312",",X","","","",""
"USW00023272","1974-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","13",",Z","7",",Z","1",",Z","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,03,","","","","","35.3",",,Z,03,","20.6",",0,23,","1034.5","0","239.7",",0","93.0",",,,Z","62.2",",X","","","10.60",",0","13.19",",,,0","8.01",",,,0","11490",",X","","","",""
"USW00023272","1974-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","7",",Z","5",",Z","0",",Z","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,13,","","","","","16.3",",,Z,19,","17.8",",0,07,","1235.0","0","200.5",",0","39.2",",,,Z","81.7",",X","","","11.17",",0","14.09",",,,0","8.25",",,,0","14820",",X","","","",""
"USW00023272","1974-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","14",",Z","10",",Z","0",",Z","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","5.6",",0,08,+","","","","","24.1",",,Z,01,","22.2",",0,15,","1436.4","0","201.4",",0","138.9",",,,Z","51.6",",X","","","11.84",",0","14.37",",,,0","9.30",",,,0","11340",",X","","","",""
"USW00023272","1974-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.4","0","1.4",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","6.7",",0,24,","","","","","27.7",",,0,01,","25.0",",0,29,","1597.6","0","161.2",",0","56.0",",,,0","59.3",",X","","","13.01",",0","16.45",",,,0","9.57",",,,0","14094",",X","","","",""
"USW00023272","1974-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.6","0","2.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","8.3",",0,18,+","","","","","0.0",",T,0,28,","28.3",",0,26,","1774.5","0","176.9",",0","0.0",",T,,0","83.0",",X","","","12.70",",0","15.86",",,,0","9.54",",,,0","21984",",X","","","",""
"USW00023272","1974-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","5.3","0","1.7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","9.4",",0,10,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,18,","26.7",",0,08,","1890.4","0","115.9",",0","2.5",",,,0","74.1",",X","0",",,,0","14.53",",0","17.61",",,,0","11.45",",,,0","19686",",X","","","",""
"USW00023272","1974-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.0","0","1.7",",0","2",",Z","1",",Z","0",",Z","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","11.1",",0,21,+","","","","","18.3",",,Z,08,","25.6",",0,24,","95.8","0","95.8",",0","18.6",",,,Z","70.8",",X","","","15.30",",0","18.42",",,,0","12.17",",,,0","19362",",X","","","",""
"USW00023272","1974-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","8.1","0","1.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","11.1",",0,27,","","","","","0.0",",,0,31,+","25.6",",0,20,","184.8","0","89.0",",0","0.0",",,,0","58.3",",X","","","15.50",",0","18.44",",,,0","12.56",",,,0","14766",",X","","","",""
"USW00023272","1974-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","18.1","0","10.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","11.1",",0,24,+","","","","","0.0",",,0,30,+","30.0",",0,11,","273.2","0","88.4",",0","0.0",",,,0","63.4",",X","","","15.72",",0","19.14",",,,0","12.30",",,,0","14250",",X","","","",""
"USW00023272","1974-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","39.8","0","21.7",",0","5",",Z","2",",Z","0",",Z","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","9.4",",0,31,","","","","","16.0",",,Z,28,","31.7",",0,17,","342.4","0","69.2",",0","23.1",",,,Z","62.2",",X","","","16.80",",0","20.86",",,,0","12.74",",,,0","13086",",X","","","",""
"USW00023272","1974-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","39.8","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","8.9",",0,29,+","","","","","4.8",",,0,07,","22.2",",0,13,","481.7","0","139.3",",0","10.1",",,,0","51.9",",X","","","13.69",",0","16.86",",,,0","10.52",",,,0","9510",",X","","","",""
"USW00023272","1974-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","39.8","0","0.0",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,25,","","","","","18.3",",,0,27,","18.3",",0,07,","721.1","0","239.4",",0","46.5",",,,0","51.6",",X","","","10.61",",0","13.12",",,,0","8.10",",,,0","9222",",X","","","",""
"USW00023272","1975-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","9",",Z","4",",Z","1",",Z","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,29,","","","","","31.0",",,Z,31,","20.0",",0,24,","961.9","0","240.8",",0","72.4",",,,Z","","","","","10.56",",0","13.64",",,,0","7.49",",,,0","","","","","",""
"USW00023272","1975-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","15",",0","12",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","7.2",",0,18,","","","","","21.1",",,0,07,","20.0",",0,27,","1144.0","0","182.1",",0","109.3",",,,0","","","","","11.83",",0","14.62",",,,0","9.04",",,,0","","","","","",""
"USW00023272","1975-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","18",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,13,","","","","","35.1",",,0,21,","20.0",",0,03,","1349.5","0","205.5",",0","151.6",",,,0","","","","","11.70",",0","14.33",",,,0","9.08",",,,0","","","","","",""
"USW00023272","1975-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,06,","","","","","17.0",",,0,04,","19.4",",0,20,","1568.0","0","218.5",",0","33.0",",,,0","","","","","11.05",",0","13.62",",,,0","8.48",",,,0","","","","","",""
"USW00023272","1975-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","12.3","0","12.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","1",",0","","","","","7.2",",0,04,","","","","","0.3",",,0,03,","33.9",",0,29,","1715.2","0","147.2",",0","0.3",",,,0","","","","","13.98",",0","17.91",",,,0","10.05",",,,0","","","","","",""
"USW00023272","1975-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","12.3","0","0.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","10.0",",0,23,+","","","","","0.8",",,0,24,","21.1",",0,27,","1850.2","0","135.0",",0","0.8",",,,0","","","","","13.83",",0","16.45",",,,0","11.21",",,,0","","","","","",""
"USW00023272","1975-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","14.2","0","1.9",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","10.0",",0,10,","","","","","5.3",",,0,15,","27.2",",0,25,","107.8","0","107.8",",0","5.3",",,,0","","","","","14.92",",0","18.07",",,,0","11.76",",,,0","","","","","",""
"USW00023272","1975-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","18.1","0","3.9",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","10.6",",0,14,","","","","","0.5",",,0,18,","26.1",",0,08,","207.2","0","99.4",",0","0.5",",,,0","","","","","15.25",",0","18.32",",,,0","12.18",",,,0","","","","","",""
"USW00023272","1975-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","26.2","0","8.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.6",",0,26,","","","","","0.0",",T,0,10,+","31.7",",0,24,","307.8","0","100.6",",0","0.0",",T,,0","","","","","15.25",",0","18.33",",,,0","12.17",",,,0","","","","","",""
"USW00023272","1975-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","28.8","0","2.6",",0","4","2,0","4","2,0","1","2,0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","10.6",",0,29,+","","","","","27.7","2,,0,09,","27.8",",0,20,","402.5","0","94.7",",0","69.4",",a,,0","","","","","15.36",",0","18.87",",,,0","11.85",",,,0","","","","","",""
"USW00023272","1975-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","28.8","0","0.0",",0","3","2,0","1","2,0","0","2,0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","7.2",",0,30,","","","","","4.6","2,,0,07,","24.4",",0,25,","560.0","0","157.5",",0","10.2",",a,,0","","","","","13.08",",0","16.35",",,,0","9.81",",,,0","","","","","",""
"USW00023272","1975-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","28.8","0","0.0",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.1",",0,15,","","","","","9.7",",,0,22,","21.1",",0,28,","760.0","0","200.0",",0","14.8",",,,0","","","","","11.88",",0","15.12",",,,0","8.65",",,,0","","","","","",""
"USW00023272","1976-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","5.0",",0,02,","","","","","7.9",",,0,09,","22.8",",0,31,","960.6","0","200.6",",0","8.4",",,,0","","","","","11.86",",0","15.70",",,,0","8.03",",,,0","","","","","",""
"USW00023272","1976-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","11",",Z","6",",Z","0",",Z","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","2.2",",0,05,","","","","","22.9",",,Z,29,","21.7",",0,02,","1156.8","0","196.2",",0","49.9",",,,Z","","","","","11.57",",0","14.47",",,,0","8.67",",,,0","","","","","",""
"USW00023272","1976-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","4.4",",0,02,","","","","","18.5",",,0,02,","24.4",",0,16,","1371.4","0","214.6",",0","26.5",",,,0","","","","","11.41",",0","14.75",",,,0","8.07",",,,0","","","","","",""
"USW00023272","1976-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.1",",0,01,","","","","","9.4",",,0,07,","20.6",",0,30,","1553.4","0","182.0",",0","19.1",",,,0","","","","","12.27",",0","15.55",",,,0","8.98",",,,0","","","","","",""
"USW00023272","1976-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.9","0","0.9","1,0","1",",Z","0",",Z","0",",Z","","","","","0",",0","0",",0","0","1,0","5","1,0","0","1,0","","","","","8.9",",0,19,+","","","","","0.3",",,Z,30,","26.7","1,0,13,","1703.8","0","150.4","1,0","0.3",",,,Z","","","","","13.46","1,0","16.81","1,,,0","10.10",",,,0","","","","","",""
"USW00023272","1976-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","35.3","0","34.4","1,0","2",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0",",0","9",",0","3",",0","","","","","9.4","1,0,08,+","","","","","0.3",",,0,11,+","35.0",",0,24,","1806.8","0","103.0",",0","0.6",",,,0","","","","","16.22","1,0","20.41",",,,0","12.03","1,,,0","","","","","",""
"USW00023272","1976-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","35.3","0","0.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","11.7",",0,28,+","","","","","0.0",",,0,31,+","21.7",",0,22,","100.2","0","100.2",",0","0.0",",,,0","","","","","15.10",",0","17.91",",,,0","12.29",",,,0","","","","","",""
"USW00023272","1976-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","43.2","0","7.9",",0","6",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","11.1",",0,12,","","","","","9.1",",,0,15,","26.1",",0,20,","151.1","0","50.9",",0","20.3",",,,0","","","","","16.95",",0","20.10",",,,0","13.79",",,,0","","","","","",""
"USW00023272","1976-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","63.2","0","20.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","2",",0","","","","","11.1",",0,24,+","","","","","8.6",",,0,28,","33.9",",0,08,","218.7","0","67.6",",0","11.4",",,,0","","","","","16.75",",0","19.87",",,,0","13.63",",,,0","","","","","",""
"USW00023272","1976-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","84.8","0","21.6",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","13",",0","2",",0","","","","","10.0",",0,28,","","","","","10.9",",,0,01,","32.8",",0,12,","279.6","0","60.9",",0","10.9",",,,0","","","","","17.07",",0","21.16",",,,0","12.97",",,,0","","","","","",""
"USW00023272","1976-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","92.9","0","8.1",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","8.3",",0,29,+","","","","","13.7",",,0,11,","26.1",",0,03,","365.6","0","86.0",",0","30.0",",,,0","","","","","15.74",",0","19.09",",,,0","12.39",",,,0","","","","","",""
"USW00023272","1976-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","92.9","0","0.0",",0","2",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","6.7",",0,27,","","","","","55.1",",,0,30,","20.6",",0,05,","545.6","0","180.0",",0","64.2",",,,0","","","","","12.53",",0","15.97",",,,0","9.08",",,,0","","","","","",""
"USW00023272","1977-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","4",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","4.4",",0,18,+","","","","","32.0",",,0,02,","18.9",",0,23,","806.2","0","260.6",",0","47.0",",,,0","","","","","9.93",",0","12.57",",,,0","7.28",",,,0","","","","","",""
"USW00023272","1977-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","6.7",",0,02,","","","","","9.4",",,0,21,","25.0",",0,14,","944.8","0","138.6",",0","23.6",",,,0","","","","","13.38",",0","17.23",",,,0","9.54",",,,0","","","","","",""
"USW00023272","1977-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","7",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","6.7",",0,16,+","","","","","41.1",",,0,15,","22.2",",0,21,","1148.5","0","203.7",",0","58.7",",,,0","","","","","11.76",",0","14.95",",,,0","8.58",",,,0","","","","","",""
"USW00023272","1977-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","6.7",",0,21,","","","","","1.0",",,0,25,","23.3",",0,19,","1297.3","0","148.8",",0","1.3",",,,0","","","","","13.37",",0","17.31",",,,0","9.43",",,,0","","","","","",""
"USW00023272","1977-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","8.3",",0,06,","","","","","4.8",",,0,08,","22.8",",0,30,","1464.2","0","166.9",",0","13.9",",,,0","","","","","12.95",",0","15.57",",,,0","10.33",",,,0","","","","","",""
